dni,ghi,period_end,period
0,0,2025-02-23T01:45:00+00:00,PT15M
0,0,2025-02-23T02:00:00+00:00,PT15M
0,0,2025-02-23T02:15:00+00:00,PT15M
0,0,2025-02-23T02:30:00+00:00,PT15M
0,0,2025-02-23T02:45:00+00:00,PT15M
0,0,2025-02-23T03:00:00+00:00,PT15M
0,0,2025-02-23T03:15:00+00:00,PT15M
0,0,2025-02-23T03:30:00+00:00,PT15M
0,0,2025-02-23T03:45:00+00:00,PT15M
0,0,2025-02-23T04:00:00+00:00,PT15M
0,0,2025-02-23T04:15:00+00:00,PT15M
0,0,2025-02-23T04:30:00+00:00,PT15M
0,0,2025-02-23T04:45:00+00:00,PT15M
0,0,2025-02-23T05:00:00+00:00,PT15M
0,0,2025-02-23T05:15:00+00:00,PT15M
0,0,2025-02-23T05:30:00+00:00,PT15M
0,0,2025-02-23T05:45:00+00:00,PT15M
0,0,2025-02-23T06:00:00+00:00,PT15M
0,7,2025-02-23T06:15:00+00:00,PT15M
84,32,2025-02-23T06:30:00+00:00,PT15M
298,70,2025-02-23T06:45:00+00:00,PT15M
402,111,2025-02-23T07:00:00+00:00,PT15M
485,154,2025-02-23T07:15:00+00:00,PT15M
553,199,2025-02-23T07:30:00+00:00,PT15M
607,243,2025-02-23T07:45:00+00:00,PT15M
651,286,2025-02-23T08:00:00+00:00,PT15M
687,328,2025-02-23T08:15:00+00:00,PT15M
717,368,2025-02-23T08:30:00+00:00,PT15M
743,407,2025-02-23T08:45:00+00:00,PT15M
768,443,2025-02-23T09:00:00+00:00,PT15M
788,476,2025-02-23T09:15:00+00:00,PT15M
806,507,2025-02-23T09:30:00+00:00,PT15M
820,534,2025-02-23T09:45:00+00:00,PT15M
830,558,2025-02-23T10:00:00+00:00,PT15M
839,579,2025-02-23T10:15:00+00:00,PT15M
846,596,2025-02-23T10:30:00+00:00,PT15M
850,609,2025-02-23T10:45:00+00:00,PT15M
851,618,2025-02-23T11:00:00+00:00,PT15M
851,624,2025-02-23T11:15:00+00:00,PT15M
849,626,2025-02-23T11:30:00+00:00,PT15M
846,624,2025-02-23T11:45:00+00:00,PT15M
841,618,2025-02-23T12:00:00+00:00,PT15M
835,608,2025-02-23T12:15:00+00:00,PT15M
827,595,2025-02-23T12:30:00+00:00,PT15M
818,578,2025-02-23T12:45:00+00:00,PT15M
809,558,2025-02-23T13:00:00+00:00,PT15M
798,535,2025-02-23T13:15:00+00:00,PT15M
785,508,2025-02-23T13:30:00+00:00,PT15M
768,478,2025-02-23T13:45:00+00:00,PT15M
746,445,2025-02-23T14:00:00+00:00,PT15M
722,409,2025-02-23T14:15:00+00:00,PT15M
693,371,2025-02-23T14:30:00+00:00,PT15M
661,331,2025-02-23T14:45:00+00:00,PT15M
625,290,2025-02-23T15:00:00+00:00,PT15M
581,247,2025-02-23T15:15:00+00:00,PT15M
357,185,2025-02-23T15:30:00+00:00,PT15M
19,113,2025-02-23T15:45:00+00:00,PT15M
0,79,2025-02-23T16:00:00+00:00,PT15M
4,57,2025-02-23T16:15:00+00:00,PT15M
4,32,2025-02-23T16:30:00+00:00,PT15M
0,8,2025-02-23T16:45:00+00:00,PT15M
0,0,2025-02-23T17:00:00+00:00,PT15M
0,0,2025-02-23T17:15:00+00:00,PT15M
0,0,2025-02-23T17:30:00+00:00,PT15M
0,0,2025-02-23T17:45:00+00:00,PT15M
0,0,2025-02-23T18:00:00+00:00,PT15M
0,0,2025-02-23T18:15:00+00:00,PT15M
0,0,2025-02-23T18:30:00+00:00,PT15M
0,0,2025-02-23T18:45:00+00:00,PT15M
0,0,2025-02-23T19:00:00+00:00,PT15M
0,0,2025-02-23T19:15:00+00:00,PT15M
0,0,2025-02-23T19:30:00+00:00,PT15M
0,0,2025-02-23T19:45:00+00:00,PT15M
0,0,2025-02-23T20:00:00+00:00,PT15M
0,0,2025-02-23T20:15:00+00:00,PT15M
0,0,2025-02-23T20:30:00+00:00,PT15M
0,0,2025-02-23T20:45:00+00:00,PT15M
0,0,2025-02-23T21:00:00+00:00,PT15M
0,0,2025-02-23T21:15:00+00:00,PT15M
0,0,2025-02-23T21:30:00+00:00,PT15M
0,0,2025-02-23T21:45:00+00:00,PT15M
0,0,2025-02-23T22:00:00+00:00,PT15M
0,0,2025-02-23T22:15:00+00:00,PT15M
0,0,2025-02-23T22:30:00+00:00,PT15M
0,0,2025-02-23T22:45:00+00:00,PT15M
0,0,2025-02-23T23:00:00+00:00,PT15M
0,0,2025-02-23T23:15:00+00:00,PT15M
0,0,2025-02-23T23:30:00+00:00,PT15M
0,0,2025-02-23T23:45:00+00:00,PT15M
0,0,2025-02-24T00:00:00+00:00,PT15M
0,0,2025-02-24T00:15:00+00:00,PT15M
0,0,2025-02-24T00:30:00+00:00,PT15M
0,0,2025-02-24T00:45:00+00:00,PT15M
0,0,2025-02-24T01:00:00+00:00,PT15M
0,0,2025-02-24T01:15:00+00:00,PT15M
0,0,2025-02-24T01:30:00+00:00,PT15M
0,0,2025-02-24T01:45:00+00:00,PT15M
0,0,2025-02-24T02:00:00+00:00,PT15M
0,0,2025-02-24T02:15:00+00:00,PT15M
0,0,2025-02-24T02:30:00+00:00,PT15M
0,0,2025-02-24T02:45:00+00:00,PT15M
0,0,2025-02-24T03:00:00+00:00,PT15M
0,0,2025-02-24T03:15:00+00:00,PT15M
0,0,2025-02-24T03:30:00+00:00,PT15M
0,0,2025-02-24T03:45:00+00:00,PT15M
0,0,2025-02-24T04:00:00+00:00,PT15M
0,0,2025-02-24T04:15:00+00:00,PT15M
0,0,2025-02-24T04:30:00+00:00,PT15M
0,0,2025-02-24T04:45:00+00:00,PT15M
0,0,2025-02-24T05:00:00+00:00,PT15M
0,0,2025-02-24T05:15:00+00:00,PT15M
0,0,2025-02-24T05:30:00+00:00,PT15M
0,0,2025-02-24T05:45:00+00:00,PT15M
0,0,2025-02-24T06:00:00+00:00,PT15M
0,7,2025-02-24T06:15:00+00:00,PT15M
0,19,2025-02-24T06:30:00+00:00,PT15M
0,8,2025-02-24T06:45:00+00:00,PT15M
0,20,2025-02-24T07:00:00+00:00,PT15M
8,84,2025-02-24T07:15:00+00:00,PT15M
0,121,2025-02-24T07:30:00+00:00,PT15M
0,98,2025-02-24T07:45:00+00:00,PT15M
0,156,2025-02-24T08:00:00+00:00,PT15M
0,186,2025-02-24T08:15:00+00:00,PT15M
0,166,2025-02-24T08:30:00+00:00,PT15M
0,193,2025-02-24T08:45:00+00:00,PT15M
0,205,2025-02-24T09:00:00+00:00,PT15M
0,154,2025-02-24T09:15:00+00:00,PT15M
0,84,2025-02-24T09:30:00+00:00,PT15M
0,172,2025-02-24T09:45:00+00:00,PT15M
0,206,2025-02-24T10:00:00+00:00,PT15M
0,196,2025-02-24T10:15:00+00:00,PT15M
0,182,2025-02-24T10:30:00+00:00,PT15M
0,196,2025-02-24T10:45:00+00:00,PT15M
0,165,2025-02-24T11:00:00+00:00,PT15M
0,141,2025-02-24T11:15:00+00:00,PT15M
0,124,2025-02-24T11:30:00+00:00,PT15M
0,80,2025-02-24T11:45:00+00:00,PT15M
0,52,2025-02-24T12:00:00+00:00,PT15M
0,84,2025-02-24T12:15:00+00:00,PT15M
0,142,2025-02-24T12:30:00+00:00,PT15M
0,131,2025-02-24T12:45:00+00:00,PT15M
0,89,2025-02-24T13:00:00+00:00,PT15M
0,53,2025-02-24T13:15:00+00:00,PT15M
0,72,2025-02-24T13:30:00+00:00,PT15M
0,65,2025-02-24T13:45:00+00:00,PT15M
0,73,2025-02-24T14:00:00+00:00,PT15M
0,30,2025-02-24T14:15:00+00:00,PT15M
0,62,2025-02-24T14:30:00+00:00,PT15M
0,35,2025-02-24T14:45:00+00:00,PT15M
0,75,2025-02-24T15:00:00+00:00,PT15M
0,98,2025-02-24T15:15:00+00:00,PT15M
0,105,2025-02-24T15:30:00+00:00,PT15M
0,74,2025-02-24T15:45:00+00:00,PT15M
0,43,2025-02-24T16:00:00+00:00,PT15M
0,20,2025-02-24T16:15:00+00:00,PT15M
0,15,2025-02-24T16:30:00+00:00,PT15M
0,4,2025-02-24T16:45:00+00:00,PT15M
0,0,2025-02-24T17:00:00+00:00,PT15M
0,0,2025-02-24T17:15:00+00:00,PT15M
0,0,2025-02-24T17:30:00+00:00,PT15M
0,0,2025-02-24T17:45:00+00:00,PT15M
0,0,2025-02-24T18:00:00+00:00,PT15M
0,0,2025-02-24T18:15:00+00:00,PT15M
0,0,2025-02-24T18:30:00+00:00,PT15M
0,0,2025-02-24T18:45:00+00:00,PT15M
0,0,2025-02-24T19:00:00+00:00,PT15M
0,0,2025-02-24T19:15:00+00:00,PT15M
0,0,2025-02-24T19:30:00+00:00,PT15M
0,0,2025-02-24T19:45:00+00:00,PT15M
0,0,2025-02-24T20:00:00+00:00,PT15M
0,0,2025-02-24T20:15:00+00:00,PT15M
0,0,2025-02-24T20:30:00+00:00,PT15M
0,0,2025-02-24T20:45:00+00:00,PT15M
0,0,2025-02-24T21:00:00+00:00,PT15M
0,0,2025-02-24T21:15:00+00:00,PT15M
0,0,2025-02-24T21:30:00+00:00,PT15M
0,0,2025-02-24T21:45:00+00:00,PT15M
0,0,2025-02-24T22:00:00+00:00,PT15M
0,0,2025-02-24T22:15:00+00:00,PT15M
0,0,2025-02-24T22:30:00+00:00,PT15M
0,0,2025-02-24T22:45:00+00:00,PT15M
0,0,2025-02-24T23:00:00+00:00,PT15M
0,0,2025-02-24T23:15:00+00:00,PT15M
0,0,2025-02-24T23:30:00+00:00,PT15M
0,0,2025-02-24T23:45:00+00:00,PT15M
0,0,2025-02-25T00:00:00+00:00,PT15M
0,0,2025-02-25T00:15:00+00:00,PT15M
0,0,2025-02-25T00:30:00+00:00,PT15M
0,0,2025-02-25T00:45:00+00:00,PT15M
0,0,2025-02-25T01:00:00+00:00,PT15M
0,0,2025-02-25T01:15:00+00:00,PT15M
0,0,2025-02-25T01:30:00+00:00,PT15M
0,0,2025-02-25T01:45:00+00:00,PT15M
0,0,2025-02-25T02:00:00+00:00,PT15M
0,0,2025-02-25T02:15:00+00:00,PT15M
0,0,2025-02-25T02:30:00+00:00,PT15M
0,0,2025-02-25T02:45:00+00:00,PT15M
0,0,2025-02-25T03:00:00+00:00,PT15M
0,0,2025-02-25T03:15:00+00:00,PT15M
0,0,2025-02-25T03:30:00+00:00,PT15M
0,0,2025-02-25T03:45:00+00:00,PT15M
0,0,2025-02-25T04:00:00+00:00,PT15M
0,0,2025-02-25T04:15:00+00:00,PT15M
0,0,2025-02-25T04:30:00+00:00,PT15M
0,0,2025-02-25T04:45:00+00:00,PT15M
0,0,2025-02-25T05:00:00+00:00,PT15M
0,0,2025-02-25T05:15:00+00:00,PT15M
0,0,2025-02-25T05:30:00+00:00,PT15M
0,0,2025-02-25T05:45:00+00:00,PT15M
0,0,2025-02-25T06:00:00+00:00,PT15M
0,4,2025-02-25T06:15:00+00:00,PT15M
0,12,2025-02-25T06:30:00+00:00,PT15M
0,14,2025-02-25T06:45:00+00:00,PT15M
0,48,2025-02-25T07:00:00+00:00,PT15M
0,31,2025-02-25T07:15:00+00:00,PT15M
0,58,2025-02-25T07:30:00+00:00,PT15M
0,120,2025-02-25T07:45:00+00:00,PT15M
0,120,2025-02-25T08:00:00+00:00,PT15M
0,131,2025-02-25T08:15:00+00:00,PT15M
0,145,2025-02-25T08:30:00+00:00,PT15M
27,254,2025-02-25T08:45:00+00:00,PT15M
48,273,2025-02-25T09:00:00+00:00,PT15M
0,217,2025-02-25T09:15:00+00:00,PT15M
0,192,2025-02-25T09:30:00+00:00,PT15M
0,105,2025-02-25T09:45:00+00:00,PT15M
0,184,2025-02-25T10:00:00+00:00,PT15M
0,212,2025-02-25T10:15:00+00:00,PT15M
0,214,2025-02-25T10:30:00+00:00,PT15M
0,215,2025-02-25T10:45:00+00:00,PT15M
0,248,2025-02-25T11:00:00+00:00,PT15M
0,313,2025-02-25T11:15:00+00:00,PT15M
0,262,2025-02-25T11:30:00+00:00,PT15M
0,160,2025-02-25T11:45:00+00:00,PT15M
0,154,2025-02-25T12:00:00+00:00,PT15M
0,154,2025-02-25T12:15:00+00:00,PT15M
0,182,2025-02-25T12:30:00+00:00,PT15M
0,261,2025-02-25T12:45:00+00:00,PT15M
0,158,2025-02-25T13:00:00+00:00,PT15M
0,192,2025-02-25T13:15:00+00:00,PT15M
0,271,2025-02-25T13:30:00+00:00,PT15M
0,119,2025-02-25T13:45:00+00:00,PT15M
0,102,2025-02-25T14:00:00+00:00,PT15M
0,148,2025-02-25T14:15:00+00:00,PT15M
0,120,2025-02-25T14:30:00+00:00,PT15M
0,132,2025-02-25T14:45:00+00:00,PT15M
0,160,2025-02-25T15:00:00+00:00,PT15M
0,93,2025-02-25T15:15:00+00:00,PT15M
0,89,2025-02-25T15:30:00+00:00,PT15M
0,74,2025-02-25T15:45:00+00:00,PT15M
0,47,2025-02-25T16:00:00+00:00,PT15M
2,57,2025-02-25T16:15:00+00:00,PT15M
0,27,2025-02-25T16:30:00+00:00,PT15M
0,5,2025-02-25T16:45:00+00:00,PT15M
0,0,2025-02-25T17:00:00+00:00,PT15M
0,0,2025-02-25T17:15:00+00:00,PT15M
0,0,2025-02-25T17:30:00+00:00,PT15M
0,0,2025-02-25T17:45:00+00:00,PT15M
0,0,2025-02-25T18:00:00+00:00,PT15M
0,0,2025-02-25T18:15:00+00:00,PT15M
0,0,2025-02-25T18:30:00+00:00,PT15M
0,0,2025-02-25T18:45:00+00:00,PT15M
0,0,2025-02-25T19:00:00+00:00,PT15M
0,0,2025-02-25T19:15:00+00:00,PT15M
0,0,2025-02-25T19:30:00+00:00,PT15M
0,0,2025-02-25T19:45:00+00:00,PT15M
0,0,2025-02-25T20:00:00+00:00,PT15M
0,0,2025-02-25T20:15:00+00:00,PT15M
0,0,2025-02-25T20:30:00+00:00,PT15M
0,0,2025-02-25T20:45:00+00:00,PT15M
0,0,2025-02-25T21:00:00+00:00,PT15M
0,0,2025-02-25T21:15:00+00:00,PT15M
0,0,2025-02-25T21:30:00+00:00,PT15M
0,0,2025-02-25T21:45:00+00:00,PT15M
0,0,2025-02-25T22:00:00+00:00,PT15M
0,0,2025-02-25T22:15:00+00:00,PT15M
0,0,2025-02-25T22:30:00+00:00,PT15M
0,0,2025-02-25T22:45:00+00:00,PT15M
0,0,2025-02-25T23:00:00+00:00,PT15M
0,0,2025-02-25T23:15:00+00:00,PT15M
0,0,2025-02-25T23:30:00+00:00,PT15M
0,0,2025-02-25T23:45:00+00:00,PT15M
0,0,2025-02-26T00:00:00+00:00,PT15M
0,0,2025-02-26T00:15:00+00:00,PT15M
0,0,2025-02-26T00:30:00+00:00,PT15M
0,0,2025-02-26T00:45:00+00:00,PT15M
0,0,2025-02-26T01:00:00+00:00,PT15M
0,0,2025-02-26T01:15:00+00:00,PT15M
0,0,2025-02-26T01:30:00+00:00,PT15M
0,0,2025-02-26T01:45:00+00:00,PT15M
0,0,2025-02-26T02:00:00+00:00,PT15M
0,0,2025-02-26T02:15:00+00:00,PT15M
0,0,2025-02-26T02:30:00+00:00,PT15M
0,0,2025-02-26T02:45:00+00:00,PT15M
0,0,2025-02-26T03:00:00+00:00,PT15M
0,0,2025-02-26T03:15:00+00:00,PT15M
0,0,2025-02-26T03:30:00+00:00,PT15M
0,0,2025-02-26T03:45:00+00:00,PT15M
0,0,2025-02-26T04:00:00+00:00,PT15M
0,0,2025-02-26T04:15:00+00:00,PT15M
0,0,2025-02-26T04:30:00+00:00,PT15M
0,0,2025-02-26T04:45:00+00:00,PT15M
0,0,2025-02-26T05:00:00+00:00,PT15M
0,0,2025-02-26T05:15:00+00:00,PT15M
0,0,2025-02-26T05:30:00+00:00,PT15M
0,0,2025-02-26T05:45:00+00:00,PT15M
0,0,2025-02-26T06:00:00+00:00,PT15M
0,3,2025-02-26T06:15:00+00:00,PT15M
0,5,2025-02-26T06:30:00+00:00,PT15M
0,6,2025-02-26T06:45:00+00:00,PT15M
0,12,2025-02-26T07:00:00+00:00,PT15M
0,25,2025-02-26T07:15:00+00:00,PT15M
0,70,2025-02-26T07:30:00+00:00,PT15M
0,100,2025-02-26T07:45:00+00:00,PT15M
0,137,2025-02-26T08:00:00+00:00,PT15M
0,127,2025-02-26T08:15:00+00:00,PT15M
0,138,2025-02-26T08:30:00+00:00,PT15M
0,163,2025-02-26T08:45:00+00:00,PT15M
0,232,2025-02-26T09:00:00+00:00,PT15M
155,336,2025-02-26T09:15:00+00:00,PT15M
610,477,2025-02-26T09:30:00+00:00,PT15M
770,535,2025-02-26T09:45:00+00:00,PT15M
731,548,2025-02-26T10:00:00+00:00,PT15M
775,577,2025-02-26T10:15:00+00:00,PT15M
84,378,2025-02-26T10:30:00+00:00,PT15M
0,233,2025-02-26T10:45:00+00:00,PT15M
93,376,2025-02-26T11:00:00+00:00,PT15M
811,628,2025-02-26T11:15:00+00:00,PT15M
537,562,2025-02-26T11:30:00+00:00,PT15M
405,524,2025-02-26T11:45:00+00:00,PT15M
545,558,2025-02-26T12:00:00+00:00,PT15M
520,545,2025-02-26T12:15:00+00:00,PT15M
435,512,2025-02-26T12:30:00+00:00,PT15M
533,522,2025-02-26T12:45:00+00:00,PT15M
799,570,2025-02-26T13:00:00+00:00,PT15M
788,547,2025-02-26T13:15:00+00:00,PT15M
710,507,2025-02-26T13:30:00+00:00,PT15M
439,423,2025-02-26T13:45:00+00:00,PT15M
51,302,2025-02-26T14:00:00+00:00,PT15M
84,288,2025-02-26T14:15:00+00:00,PT15M
0,199,2025-02-26T14:30:00+00:00,PT15M
0,192,2025-02-26T14:45:00+00:00,PT15M
0,183,2025-02-26T15:00:00+00:00,PT15M
0,141,2025-02-26T15:15:00+00:00,PT15M
0,110,2025-02-26T15:30:00+00:00,PT15M
0,80,2025-02-26T15:45:00+00:00,PT15M
0,75,2025-02-26T16:00:00+00:00,PT15M
0,51,2025-02-26T16:15:00+00:00,PT15M
0,27,2025-02-26T16:30:00+00:00,PT15M
0,8,2025-02-26T16:45:00+00:00,PT15M
0,0,2025-02-26T17:00:00+00:00,PT15M
0,0,2025-02-26T17:15:00+00:00,PT15M
0,0,2025-02-26T17:30:00+00:00,PT15M
0,0,2025-02-26T17:45:00+00:00,PT15M
0,0,2025-02-26T18:00:00+00:00,PT15M
0,0,2025-02-26T18:15:00+00:00,PT15M
0,0,2025-02-26T18:30:00+00:00,PT15M
0,0,2025-02-26T18:45:00+00:00,PT15M
0,0,2025-02-26T19:00:00+00:00,PT15M
0,0,2025-02-26T19:15:00+00:00,PT15M
0,0,2025-02-26T19:30:00+00:00,PT15M
0,0,2025-02-26T19:45:00+00:00,PT15M
0,0,2025-02-26T20:00:00+00:00,PT15M
0,0,2025-02-26T20:15:00+00:00,PT15M
0,0,2025-02-26T20:30:00+00:00,PT15M
0,0,2025-02-26T20:45:00+00:00,PT15M
0,0,2025-02-26T21:00:00+00:00,PT15M
0,0,2025-02-26T21:15:00+00:00,PT15M
0,0,2025-02-26T21:30:00+00:00,PT15M
0,0,2025-02-26T21:45:00+00:00,PT15M
0,0,2025-02-26T22:00:00+00:00,PT15M
0,0,2025-02-26T22:15:00+00:00,PT15M
0,0,2025-02-26T22:30:00+00:00,PT15M
0,0,2025-02-26T22:45:00+00:00,PT15M
0,0,2025-02-26T23:00:00+00:00,PT15M
0,0,2025-02-26T23:15:00+00:00,PT15M
0,0,2025-02-26T23:30:00+00:00,PT15M
0,0,2025-02-26T23:45:00+00:00,PT15M
0,0,2025-02-27T00:00:00+00:00,PT15M
0,0,2025-02-27T00:15:00+00:00,PT15M
0,0,2025-02-27T00:30:00+00:00,PT15M
0,0,2025-02-27T00:45:00+00:00,PT15M
0,0,2025-02-27T01:00:00+00:00,PT15M
0,0,2025-02-27T01:15:00+00:00,PT15M
0,0,2025-02-27T01:30:00+00:00,PT15M
0,0,2025-02-27T01:45:00+00:00,PT15M
0,0,2025-02-27T02:00:00+00:00,PT15M
0,0,2025-02-27T02:15:00+00:00,PT15M
0,0,2025-02-27T02:30:00+00:00,PT15M
0,0,2025-02-27T02:45:00+00:00,PT15M
0,0,2025-02-27T03:00:00+00:00,PT15M
0,0,2025-02-27T03:15:00+00:00,PT15M
0,0,2025-02-27T03:30:00+00:00,PT15M
0,0,2025-02-27T03:45:00+00:00,PT15M
0,0,2025-02-27T04:00:00+00:00,PT15M
0,0,2025-02-27T04:15:00+00:00,PT15M
0,0,2025-02-27T04:30:00+00:00,PT15M
0,0,2025-02-27T04:45:00+00:00,PT15M
0,0,2025-02-27T05:00:00+00:00,PT15M
0,0,2025-02-27T05:15:00+00:00,PT15M
0,0,2025-02-27T05:30:00+00:00,PT15M
0,0,2025-02-27T05:45:00+00:00,PT15M
0,0,2025-02-27T06:00:00+00:00,PT15M
0,10,2025-02-27T06:15:00+00:00,PT15M
129,38,2025-02-27T06:30:00+00:00,PT15M
290,83,2025-02-27T06:45:00+00:00,PT15M
388,126,2025-02-27T07:00:00+00:00,PT15M
468,170,2025-02-27T07:15:00+00:00,PT15M
534,215,2025-02-27T07:30:00+00:00,PT15M
590,261,2025-02-27T07:45:00+00:00,PT15M
639,305,2025-02-27T08:00:00+00:00,PT15M
680,349,2025-02-27T08:15:00+00:00,PT15M
716,390,2025-02-27T08:30:00+00:00,PT15M
745,430,2025-02-27T08:45:00+00:00,PT15M
770,466,2025-02-27T09:00:00+00:00,PT15M
791,500,2025-02-27T09:15:00+00:00,PT15M
809,531,2025-02-27T09:30:00+00:00,PT15M
823,559,2025-02-27T09:45:00+00:00,PT15M
834,583,2025-02-27T10:00:00+00:00,PT15M
842,604,2025-02-27T10:15:00+00:00,PT15M
849,621,2025-02-27T10:30:00+00:00,PT15M
855,634,2025-02-27T10:45:00+00:00,PT15M
859,644,2025-02-27T11:00:00+00:00,PT15M
861,650,2025-02-27T11:15:00+00:00,PT15M
862,653,2025-02-27T11:30:00+00:00,PT15M
862,651,2025-02-27T11:45:00+00:00,PT15M
822,637,2025-02-27T12:00:00+00:00,PT15M
240,468,2025-02-27T12:15:00+00:00,PT15M
22,374,2025-02-27T12:30:00+00:00,PT15M
280,463,2025-02-27T12:45:00+00:00,PT15M
535,514,2025-02-27T13:00:00+00:00,PT15M
833,564,2025-02-27T13:15:00+00:00,PT15M
823,537,2025-02-27T13:30:00+00:00,PT15M
307,395,2025-02-27T13:45:00+00:00,PT15M
0,252,2025-02-27T14:00:00+00:00,PT15M
74,276,2025-02-27T14:15:00+00:00,PT15M
539,364,2025-02-27T14:30:00+00:00,PT15M
340,297,2025-02-27T14:45:00+00:00,PT15M
8,194,2025-02-27T15:00:00+00:00,PT15M
123,193,2025-02-27T15:15:00+00:00,PT15M
354,200,2025-02-27T15:30:00+00:00,PT15M
169,145,2025-02-27T15:45:00+00:00,PT15M
107,106,2025-02-27T16:00:00+00:00,PT15M
303,90,2025-02-27T16:15:00+00:00,PT15M
44,44,2025-02-27T16:30:00+00:00,PT15M
65,22,2025-02-27T16:45:00+00:00,PT15M
2,2,2025-02-27T17:00:00+00:00,PT15M
0,0,2025-02-27T17:15:00+00:00,PT15M
0,0,2025-02-27T17:30:00+00:00,PT15M
0,0,2025-02-27T17:45:00+00:00,PT15M
0,0,2025-02-27T18:00:00+00:00,PT15M
0,0,2025-02-27T18:15:00+00:00,PT15M
0,0,2025-02-27T18:30:00+00:00,PT15M
0,0,2025-02-27T18:45:00+00:00,PT15M
0,0,2025-02-27T19:00:00+00:00,PT15M
0,0,2025-02-27T19:15:00+00:00,PT15M
0,0,2025-02-27T19:30:00+00:00,PT15M
0,0,2025-02-27T19:45:00+00:00,PT15M
0,0,2025-02-27T20:00:00+00:00,PT15M
0,0,2025-02-27T20:15:00+00:00,PT15M
0,0,2025-02-27T20:30:00+00:00,PT15M
0,0,2025-02-27T20:45:00+00:00,PT15M
0,0,2025-02-27T21:00:00+00:00,PT15M
0,0,2025-02-27T21:15:00+00:00,PT15M
0,0,2025-02-27T21:30:00+00:00,PT15M
0,0,2025-02-27T21:45:00+00:00,PT15M
0,0,2025-02-27T22:00:00+00:00,PT15M
0,0,2025-02-27T22:15:00+00:00,PT15M
0,0,2025-02-27T22:30:00+00:00,PT15M
0,0,2025-02-27T22:45:00+00:00,PT15M
0,0,2025-02-27T23:00:00+00:00,PT15M
0,0,2025-02-27T23:15:00+00:00,PT15M
0,0,2025-02-27T23:30:00+00:00,PT15M
0,0,2025-02-27T23:45:00+00:00,PT15M
0,0,2025-02-28T00:00:00+00:00,PT15M
0,0,2025-02-28T00:15:00+00:00,PT15M
0,0,2025-02-28T00:30:00+00:00,PT15M
0,0,2025-02-28T00:45:00+00:00,PT15M
0,0,2025-02-28T01:00:00+00:00,PT15M
0,0,2025-02-28T01:15:00+00:00,PT15M
0,0,2025-02-28T01:30:00+00:00,PT15M
0,0,2025-02-28T01:45:00+00:00,PT15M
0,0,2025-02-28T02:00:00+00:00,PT15M
0,0,2025-02-28T02:15:00+00:00,PT15M
0,0,2025-02-28T02:30:00+00:00,PT15M
0,0,2025-02-28T02:45:00+00:00,PT15M
0,0,2025-02-28T03:00:00+00:00,PT15M
0,0,2025-02-28T03:15:00+00:00,PT15M
0,0,2025-02-28T03:30:00+00:00,PT15M
0,0,2025-02-28T03:45:00+00:00,PT15M
0,0,2025-02-28T04:00:00+00:00,PT15M
0,0,2025-02-28T04:15:00+00:00,PT15M
0,0,2025-02-28T04:30:00+00:00,PT15M
0,0,2025-02-28T04:45:00+00:00,PT15M
0,0,2025-02-28T05:00:00+00:00,PT15M
0,0,2025-02-28T05:15:00+00:00,PT15M
0,0,2025-02-28T05:30:00+00:00,PT15M
0,0,2025-02-28T05:45:00+00:00,PT15M
0,0,2025-02-28T06:00:00+00:00,PT15M
0,6,2025-02-28T06:15:00+00:00,PT15M
0,24,2025-02-28T06:30:00+00:00,PT15M
0,57,2025-02-28T06:45:00+00:00,PT15M
97,104,2025-02-28T07:00:00+00:00,PT15M
170,143,2025-02-28T07:15:00+00:00,PT15M
526,218,2025-02-28T07:30:00+00:00,PT15M
355,234,2025-02-28T07:45:00+00:00,PT15M
628,307,2025-02-28T08:00:00+00:00,PT15M
669,351,2025-02-28T08:15:00+00:00,PT15M
703,392,2025-02-28T08:30:00+00:00,PT15M
736,431,2025-02-28T08:45:00+00:00,PT15M
523,420,2025-02-28T09:00:00+00:00,PT15M
292,392,2025-02-28T09:15:00+00:00,PT15M
43,340,2025-02-28T09:30:00+00:00,PT15M
3,325,2025-02-28T09:45:00+00:00,PT15M
35,366,2025-02-28T10:00:00+00:00,PT15M
156,422,2025-02-28T10:15:00+00:00,PT15M
120,419,2025-02-28T10:30:00+00:00,PT15M
2,365,2025-02-28T10:45:00+00:00,PT15M
224,469,2025-02-28T11:00:00+00:00,PT15M
256,481,2025-02-28T11:15:00+00:00,PT15M
559,574,2025-02-28T11:30:00+00:00,PT15M
401,526,2025-02-28T11:45:00+00:00,PT15M
157,444,2025-02-28T12:00:00+00:00,PT15M
4,354,2025-02-28T12:15:00+00:00,PT15M
0,270,2025-02-28T12:30:00+00:00,PT15M
0,296,2025-02-28T12:45:00+00:00,PT15M
153,386,2025-02-28T13:00:00+00:00,PT15M
604,511,2025-02-28T13:15:00+00:00,PT15M
821,537,2025-02-28T13:30:00+00:00,PT15M
407,421,2025-02-28T13:45:00+00:00,PT15M
249,360,2025-02-28T14:00:00+00:00,PT15M
524,391,2025-02-28T14:15:00+00:00,PT15M
449,348,2025-02-28T14:30:00+00:00,PT15M
376,304,2025-02-28T14:45:00+00:00,PT15M
427,279,2025-02-28T15:00:00+00:00,PT15M
630,273,2025-02-28T15:15:00+00:00,PT15M
530,222,2025-02-28T15:30:00+00:00,PT15M
554,186,2025-02-28T15:45:00+00:00,PT15M
