dni,ghi,period_end,period
0,0,2024-04-15T23:00:00+00:00,PT15M
0,0,2024-04-15T23:15:00+00:00,PT15M
0,0,2024-04-15T23:30:00+00:00,PT15M
0,0,2024-04-15T23:45:00+00:00,PT15M
0,0,2024-04-16T00:00:00+00:00,PT15M
0,0,2024-04-16T00:15:00+00:00,PT15M
0,0,2024-04-16T00:30:00+00:00,PT15M
0,0,2024-04-16T00:45:00+00:00,PT15M
0,0,2024-04-16T01:00:00+00:00,PT15M
0,0,2024-04-16T01:15:00+00:00,PT15M
0,0,2024-04-16T01:30:00+00:00,PT15M
0,0,2024-04-16T01:45:00+00:00,PT15M
0,0,2024-04-16T02:00:00+00:00,PT15M
0,0,2024-04-16T02:15:00+00:00,PT15M
0,0,2024-04-16T02:30:00+00:00,PT15M
0,0,2024-04-16T02:45:00+00:00,PT15M
0,0,2024-04-16T03:00:00+00:00,PT15M
0,0,2024-04-16T03:15:00+00:00,PT15M
0,0,2024-04-16T03:30:00+00:00,PT15M
0,0,2024-04-16T03:45:00+00:00,PT15M
0,0,2024-04-16T04:00:00+00:00,PT15M
0,0,2024-04-16T04:15:00+00:00,PT15M
0,0,2024-04-16T04:30:00+00:00,PT15M
0,3,2024-04-16T04:45:00+00:00,PT15M
0,16,2024-04-16T05:00:00+00:00,PT15M
0,36,2024-04-16T05:15:00+00:00,PT15M
0,59,2024-04-16T05:30:00+00:00,PT15M
0,89,2024-04-16T05:45:00+00:00,PT15M
9,124,2024-04-16T06:00:00+00:00,PT15M
84,168,2024-04-16T06:15:00+00:00,PT15M
208,223,2024-04-16T06:30:00+00:00,PT15M
332,282,2024-04-16T06:45:00+00:00,PT15M
376,330,2024-04-16T07:00:00+00:00,PT15M
430,380,2024-04-16T07:15:00+00:00,PT15M
471,428,2024-04-16T07:30:00+00:00,PT15M
510,475,2024-04-16T07:45:00+00:00,PT15M
545,521,2024-04-16T08:00:00+00:00,PT15M
578,564,2024-04-16T08:15:00+00:00,PT15M
608,605,2024-04-16T08:30:00+00:00,PT15M
635,644,2024-04-16T08:45:00+00:00,PT15M
660,680,2024-04-16T09:00:00+00:00,PT15M
683,713,2024-04-16T09:15:00+00:00,PT15M
703,742,2024-04-16T09:30:00+00:00,PT15M
722,768,2024-04-16T09:45:00+00:00,PT15M
739,791,2024-04-16T10:00:00+00:00,PT15M
754,811,2024-04-16T10:15:00+00:00,PT15M
770,828,2024-04-16T10:30:00+00:00,PT15M
788,842,2024-04-16T10:45:00+00:00,PT15M
810,854,2024-04-16T11:00:00+00:00,PT15M
830,862,2024-04-16T11:15:00+00:00,PT15M
849,865,2024-04-16T11:30:00+00:00,PT15M
861,863,2024-04-16T11:45:00+00:00,PT15M
867,857,2024-04-16T12:00:00+00:00,PT15M
871,846,2024-04-16T12:15:00+00:00,PT15M
875,832,2024-04-16T12:30:00+00:00,PT15M
874,814,2024-04-16T12:45:00+00:00,PT15M
870,791,2024-04-16T13:00:00+00:00,PT15M
865,766,2024-04-16T13:15:00+00:00,PT15M
858,737,2024-04-16T13:30:00+00:00,PT15M
851,705,2024-04-16T13:45:00+00:00,PT15M
843,671,2024-04-16T14:00:00+00:00,PT15M
834,634,2024-04-16T14:15:00+00:00,PT15M
823,595,2024-04-16T14:30:00+00:00,PT15M
647,517,2024-04-16T14:45:00+00:00,PT15M
746,500,2024-04-16T15:00:00+00:00,PT15M
675,446,2024-04-16T15:15:00+00:00,PT15M
648,399,2024-04-16T15:30:00+00:00,PT15M
695,365,2024-04-16T15:45:00+00:00,PT15M
651,315,2024-04-16T16:00:00+00:00,PT15M
422,241,2024-04-16T16:15:00+00:00,PT15M
178,171,2024-04-16T16:30:00+00:00,PT15M
163,135,2024-04-16T16:45:00+00:00,PT15M
207,105,2024-04-16T17:00:00+00:00,PT15M
172,71,2024-04-16T17:15:00+00:00,PT15M
110,39,2024-04-16T17:30:00+00:00,PT15M
13,11,2024-04-16T17:45:00+00:00,PT15M
0,0,2024-04-16T18:00:00+00:00,PT15M
0,0,2024-04-16T18:15:00+00:00,PT15M
0,0,2024-04-16T18:30:00+00:00,PT15M
0,0,2024-04-16T18:45:00+00:00,PT15M
0,0,2024-04-16T19:00:00+00:00,PT15M
0,0,2024-04-16T19:15:00+00:00,PT15M
0,0,2024-04-16T19:30:00+00:00,PT15M
0,0,2024-04-16T19:45:00+00:00,PT15M
0,0,2024-04-16T20:00:00+00:00,PT15M
0,0,2024-04-16T20:15:00+00:00,PT15M
0,0,2024-04-16T20:30:00+00:00,PT15M
0,0,2024-04-16T20:45:00+00:00,PT15M
0,0,2024-04-16T21:00:00+00:00,PT15M
0,0,2024-04-16T21:15:00+00:00,PT15M
0,0,2024-04-16T21:30:00+00:00,PT15M
0,0,2024-04-16T21:45:00+00:00,PT15M
0,0,2024-04-16T22:00:00+00:00,PT15M
0,0,2024-04-16T22:15:00+00:00,PT15M
0,0,2024-04-16T22:30:00+00:00,PT15M
0,0,2024-04-16T22:45:00+00:00,PT15M
0,0,2024-04-16T23:00:00+00:00,PT15M
0,0,2024-04-16T23:15:00+00:00,PT15M
0,0,2024-04-16T23:30:00+00:00,PT15M
0,0,2024-04-16T23:45:00+00:00,PT15M
0,0,2024-04-17T00:00:00+00:00,PT15M
0,0,2024-04-17T00:15:00+00:00,PT15M
0,0,2024-04-17T00:30:00+00:00,PT15M
0,0,2024-04-17T00:45:00+00:00,PT15M
0,0,2024-04-17T01:00:00+00:00,PT15M
0,0,2024-04-17T01:15:00+00:00,PT15M
0,0,2024-04-17T01:30:00+00:00,PT15M
0,0,2024-04-17T01:45:00+00:00,PT15M
0,0,2024-04-17T02:00:00+00:00,PT15M
0,0,2024-04-17T02:15:00+00:00,PT15M
0,0,2024-04-17T02:30:00+00:00,PT15M
0,0,2024-04-17T02:45:00+00:00,PT15M
0,0,2024-04-17T03:00:00+00:00,PT15M
0,0,2024-04-17T03:15:00+00:00,PT15M
0,0,2024-04-17T03:30:00+00:00,PT15M
0,0,2024-04-17T03:45:00+00:00,PT15M
0,0,2024-04-17T04:00:00+00:00,PT15M
0,0,2024-04-17T04:15:00+00:00,PT15M
0,0,2024-04-17T04:30:00+00:00,PT15M
0,6,2024-04-17T04:45:00+00:00,PT15M
66,31,2024-04-17T05:00:00+00:00,PT15M
295,69,2024-04-17T05:15:00+00:00,PT15M
401,111,2024-04-17T05:30:00+00:00,PT15M
487,157,2024-04-17T05:45:00+00:00,PT15M
558,206,2024-04-17T06:00:00+00:00,PT15M
615,255,2024-04-17T06:15:00+00:00,PT15M
663,306,2024-04-17T06:30:00+00:00,PT15M
705,356,2024-04-17T06:45:00+00:00,PT15M
742,406,2024-04-17T07:00:00+00:00,PT15M
773,455,2024-04-17T07:15:00+00:00,PT15M
801,502,2024-04-17T07:30:00+00:00,PT15M
824,548,2024-04-17T07:45:00+00:00,PT15M
843,592,2024-04-17T08:00:00+00:00,PT15M
860,634,2024-04-17T08:15:00+00:00,PT15M
851,667,2024-04-17T08:30:00+00:00,PT15M
834,696,2024-04-17T08:45:00+00:00,PT15M
894,743,2024-04-17T09:00:00+00:00,PT15M
900,773,2024-04-17T09:15:00+00:00,PT15M
904,800,2024-04-17T09:30:00+00:00,PT15M
909,824,2024-04-17T09:45:00+00:00,PT15M
916,844,2024-04-17T10:00:00+00:00,PT15M
922,862,2024-04-17T10:15:00+00:00,PT15M
751,820,2024-04-17T10:30:00+00:00,PT15M
106,489,2024-04-17T10:45:00+00:00,PT15M
0,296,2024-04-17T11:00:00+00:00,PT15M
266,645,2024-04-17T11:15:00+00:00,PT15M
506,748,2024-04-17T11:30:00+00:00,PT15M
941,891,2024-04-17T11:45:00+00:00,PT15M
934,881,2024-04-17T12:00:00+00:00,PT15M
927,868,2024-04-17T12:15:00+00:00,PT15M
686,772,2024-04-17T12:30:00+00:00,PT15M
159,557,2024-04-17T12:45:00+00:00,PT15M
95,522,2024-04-17T13:00:00+00:00,PT15M
874,777,2024-04-17T13:15:00+00:00,PT15M
794,727,2024-04-17T13:30:00+00:00,PT15M
657,657,2024-04-17T13:45:00+00:00,PT15M
529,591,2024-04-17T14:00:00+00:00,PT15M
478,544,2024-04-17T14:15:00+00:00,PT15M
223,442,2024-04-17T14:30:00+00:00,PT15M
559,501,2024-04-17T14:45:00+00:00,PT15M
754,507,2024-04-17T15:00:00+00:00,PT15M
796,473,2024-04-17T15:15:00+00:00,PT15M
771,425,2024-04-17T15:30:00+00:00,PT15M
740,376,2024-04-17T15:45:00+00:00,PT15M
702,325,2024-04-17T16:00:00+00:00,PT15M
658,275,2024-04-17T16:15:00+00:00,PT15M
606,225,2024-04-17T16:30:00+00:00,PT15M
542,176,2024-04-17T16:45:00+00:00,PT15M
463,129,2024-04-17T17:00:00+00:00,PT15M
364,85,2024-04-17T17:15:00+00:00,PT15M
216,46,2024-04-17T17:30:00+00:00,PT15M
41,15,2024-04-17T17:45:00+00:00,PT15M
0,0,2024-04-17T18:00:00+00:00,PT15M
0,0,2024-04-17T18:15:00+00:00,PT15M
0,0,2024-04-17T18:30:00+00:00,PT15M
0,0,2024-04-17T18:45:00+00:00,PT15M
0,0,2024-04-17T19:00:00+00:00,PT15M
0,0,2024-04-17T19:15:00+00:00,PT15M
0,0,2024-04-17T19:30:00+00:00,PT15M
0,0,2024-04-17T19:45:00+00:00,PT15M
0,0,2024-04-17T20:00:00+00:00,PT15M
0,0,2024-04-17T20:15:00+00:00,PT15M
0,0,2024-04-17T20:30:00+00:00,PT15M
0,0,2024-04-17T20:45:00+00:00,PT15M
0,0,2024-04-17T21:00:00+00:00,PT15M
0,0,2024-04-17T21:15:00+00:00,PT15M
0,0,2024-04-17T21:30:00+00:00,PT15M
0,0,2024-04-17T21:45:00+00:00,PT15M
0,0,2024-04-17T22:00:00+00:00,PT15M
0,0,2024-04-17T22:15:00+00:00,PT15M
0,0,2024-04-17T22:30:00+00:00,PT15M
0,0,2024-04-17T22:45:00+00:00,PT15M
0,0,2024-04-17T23:00:00+00:00,PT15M
0,0,2024-04-17T23:15:00+00:00,PT15M
0,0,2024-04-17T23:30:00+00:00,PT15M
0,0,2024-04-17T23:45:00+00:00,PT15M
0,0,2024-04-18T00:00:00+00:00,PT15M
0,0,2024-04-18T00:15:00+00:00,PT15M
0,0,2024-04-18T00:30:00+00:00,PT15M
0,0,2024-04-18T00:45:00+00:00,PT15M
0,0,2024-04-18T01:00:00+00:00,PT15M
0,0,2024-04-18T01:15:00+00:00,PT15M
0,0,2024-04-18T01:30:00+00:00,PT15M
0,0,2024-04-18T01:45:00+00:00,PT15M
0,0,2024-04-18T02:00:00+00:00,PT15M
0,0,2024-04-18T02:15:00+00:00,PT15M
0,0,2024-04-18T02:30:00+00:00,PT15M
0,0,2024-04-18T02:45:00+00:00,PT15M
0,0,2024-04-18T03:00:00+00:00,PT15M
0,0,2024-04-18T03:15:00+00:00,PT15M
0,0,2024-04-18T03:30:00+00:00,PT15M
0,0,2024-04-18T03:45:00+00:00,PT15M
0,0,2024-04-18T04:00:00+00:00,PT15M
0,0,2024-04-18T04:15:00+00:00,PT15M
0,0,2024-04-18T04:30:00+00:00,PT15M
30,10,2024-04-18T04:45:00+00:00,PT15M
192,39,2024-04-18T05:00:00+00:00,PT15M
378,78,2024-04-18T05:15:00+00:00,PT15M
476,121,2024-04-18T05:30:00+00:00,PT15M
553,168,2024-04-18T05:45:00+00:00,PT15M
615,217,2024-04-18T06:00:00+00:00,PT15M
666,267,2024-04-18T06:15:00+00:00,PT15M
708,317,2024-04-18T06:30:00+00:00,PT15M
744,367,2024-04-18T06:45:00+00:00,PT15M
776,417,2024-04-18T07:00:00+00:00,PT15M
804,465,2024-04-18T07:15:00+00:00,PT15M
828,513,2024-04-18T07:30:00+00:00,PT15M
848,559,2024-04-18T07:45:00+00:00,PT15M
864,602,2024-04-18T08:00:00+00:00,PT15M
878,644,2024-04-18T08:15:00+00:00,PT15M
891,683,2024-04-18T08:30:00+00:00,PT15M
902,720,2024-04-18T08:45:00+00:00,PT15M
911,753,2024-04-18T09:00:00+00:00,PT15M
918,783,2024-04-18T09:15:00+00:00,PT15M
923,810,2024-04-18T09:30:00+00:00,PT15M
927,833,2024-04-18T09:45:00+00:00,PT15M
929,852,2024-04-18T10:00:00+00:00,PT15M
931,869,2024-04-18T10:15:00+00:00,PT15M
904,873,2024-04-18T10:30:00+00:00,PT15M
932,891,2024-04-18T10:45:00+00:00,PT15M
873,878,2024-04-18T11:00:00+00:00,PT15M
676,815,2024-04-18T11:15:00+00:00,PT15M
345,689,2024-04-18T11:30:00+00:00,PT15M
617,789,2024-04-18T11:45:00+00:00,PT15M
920,882,2024-04-18T12:00:00+00:00,PT15M
921,872,2024-04-18T12:15:00+00:00,PT15M
916,855,2024-04-18T12:30:00+00:00,PT15M
910,835,2024-04-18T12:45:00+00:00,PT15M
903,812,2024-04-18T13:00:00+00:00,PT15M
895,786,2024-04-18T13:15:00+00:00,PT15M
886,757,2024-04-18T13:30:00+00:00,PT15M
876,724,2024-04-18T13:45:00+00:00,PT15M
866,689,2024-04-18T14:00:00+00:00,PT15M
854,651,2024-04-18T14:15:00+00:00,PT15M
839,610,2024-04-18T14:30:00+00:00,PT15M
820,567,2024-04-18T14:45:00+00:00,PT15M
797,521,2024-04-18T15:00:00+00:00,PT15M
770,473,2024-04-18T15:15:00+00:00,PT15M
739,424,2024-04-18T15:30:00+00:00,PT15M
380,295,2024-04-18T15:45:00+00:00,PT15M
0,86,2024-04-18T16:00:00+00:00,PT15M
0,12,2024-04-18T16:15:00+00:00,PT15M
0,21,2024-04-18T16:30:00+00:00,PT15M
210,120,2024-04-18T16:45:00+00:00,PT15M
457,130,2024-04-18T17:00:00+00:00,PT15M
334,85,2024-04-18T17:15:00+00:00,PT15M
2,37,2024-04-18T17:30:00+00:00,PT15M
0,11,2024-04-18T17:45:00+00:00,PT15M
0,0,2024-04-18T18:00:00+00:00,PT15M
0,0,2024-04-18T18:15:00+00:00,PT15M
0,0,2024-04-18T18:30:00+00:00,PT15M
0,0,2024-04-18T18:45:00+00:00,PT15M
0,0,2024-04-18T19:00:00+00:00,PT15M
0,0,2024-04-18T19:15:00+00:00,PT15M
0,0,2024-04-18T19:30:00+00:00,PT15M
0,0,2024-04-18T19:45:00+00:00,PT15M
0,0,2024-04-18T20:00:00+00:00,PT15M
0,0,2024-04-18T20:15:00+00:00,PT15M
0,0,2024-04-18T20:30:00+00:00,PT15M
0,0,2024-04-18T20:45:00+00:00,PT15M
0,0,2024-04-18T21:00:00+00:00,PT15M
0,0,2024-04-18T21:15:00+00:00,PT15M
0,0,2024-04-18T21:30:00+00:00,PT15M
0,0,2024-04-18T21:45:00+00:00,PT15M
0,0,2024-04-18T22:00:00+00:00,PT15M
0,0,2024-04-18T22:15:00+00:00,PT15M
0,0,2024-04-18T22:30:00+00:00,PT15M
0,0,2024-04-18T22:45:00+00:00,PT15M
0,0,2024-04-18T23:00:00+00:00,PT15M
0,0,2024-04-18T23:15:00+00:00,PT15M
0,0,2024-04-18T23:30:00+00:00,PT15M
0,0,2024-04-18T23:45:00+00:00,PT15M
0,0,2024-04-19T00:00:00+00:00,PT15M
0,0,2024-04-19T00:15:00+00:00,PT15M
0,0,2024-04-19T00:30:00+00:00,PT15M
0,0,2024-04-19T00:45:00+00:00,PT15M
0,0,2024-04-19T01:00:00+00:00,PT15M
0,0,2024-04-19T01:15:00+00:00,PT15M
0,0,2024-04-19T01:30:00+00:00,PT15M
0,0,2024-04-19T01:45:00+00:00,PT15M
0,0,2024-04-19T02:00:00+00:00,PT15M
0,0,2024-04-19T02:15:00+00:00,PT15M
0,0,2024-04-19T02:30:00+00:00,PT15M
0,0,2024-04-19T02:45:00+00:00,PT15M
0,0,2024-04-19T03:00:00+00:00,PT15M
0,0,2024-04-19T03:15:00+00:00,PT15M
0,0,2024-04-19T03:30:00+00:00,PT15M
0,0,2024-04-19T03:45:00+00:00,PT15M
0,0,2024-04-19T04:00:00+00:00,PT15M
0,0,2024-04-19T04:15:00+00:00,PT15M
0,0,2024-04-19T04:30:00+00:00,PT15M
0,4,2024-04-19T04:45:00+00:00,PT15M
0,18,2024-04-19T05:00:00+00:00,PT15M
0,29,2024-04-19T05:15:00+00:00,PT15M
185,103,2024-04-19T05:30:00+00:00,PT15M
377,156,2024-04-19T05:45:00+00:00,PT15M
627,223,2024-04-19T06:00:00+00:00,PT15M
683,274,2024-04-19T06:15:00+00:00,PT15M
730,325,2024-04-19T06:30:00+00:00,PT15M
766,375,2024-04-19T06:45:00+00:00,PT15M
795,425,2024-04-19T07:00:00+00:00,PT15M
701,451,2024-04-19T07:15:00+00:00,PT15M
841,521,2024-04-19T07:30:00+00:00,PT15M
859,566,2024-04-19T07:45:00+00:00,PT15M
874,609,2024-04-19T08:00:00+00:00,PT15M
888,651,2024-04-19T08:15:00+00:00,PT15M
900,690,2024-04-19T08:30:00+00:00,PT15M
911,726,2024-04-19T08:45:00+00:00,PT15M
922,760,2024-04-19T09:00:00+00:00,PT15M
932,791,2024-04-19T09:15:00+00:00,PT15M
941,819,2024-04-19T09:30:00+00:00,PT15M
947,843,2024-04-19T09:45:00+00:00,PT15M
952,864,2024-04-19T10:00:00+00:00,PT15M
956,882,2024-04-19T10:15:00+00:00,PT15M
960,896,2024-04-19T10:30:00+00:00,PT15M
963,907,2024-04-19T10:45:00+00:00,PT15M
965,914,2024-04-19T11:00:00+00:00,PT15M
966,917,2024-04-19T11:15:00+00:00,PT15M
861,882,2024-04-19T11:30:00+00:00,PT15M
687,820,2024-04-19T11:45:00+00:00,PT15M
729,826,2024-04-19T12:00:00+00:00,PT15M
670,795,2024-04-19T12:15:00+00:00,PT15M
613,761,2024-04-19T12:30:00+00:00,PT15M
946,851,2024-04-19T12:45:00+00:00,PT15M
857,803,2024-04-19T13:00:00+00:00,PT15M
471,658,2024-04-19T13:15:00+00:00,PT15M
558,662,2024-04-19T13:30:00+00:00,PT15M
897,732,2024-04-19T13:45:00+00:00,PT15M
914,703,2024-04-19T14:00:00+00:00,PT15M
902,664,2024-04-19T14:15:00+00:00,PT15M
889,623,2024-04-19T14:30:00+00:00,PT15M
875,580,2024-04-19T14:45:00+00:00,PT15M
858,535,2024-04-19T15:00:00+00:00,PT15M
838,488,2024-04-19T15:15:00+00:00,PT15M
816,440,2024-04-19T15:30:00+00:00,PT15M
789,391,2024-04-19T15:45:00+00:00,PT15M
758,341,2024-04-19T16:00:00+00:00,PT15M
721,290,2024-04-19T16:15:00+00:00,PT15M
676,240,2024-04-19T16:30:00+00:00,PT15M
619,190,2024-04-19T16:45:00+00:00,PT15M
547,142,2024-04-19T17:00:00+00:00,PT15M
455,96,2024-04-19T17:15:00+00:00,PT15M
317,55,2024-04-19T17:30:00+00:00,PT15M
88,20,2024-04-19T17:45:00+00:00,PT15M
2,1,2024-04-19T18:00:00+00:00,PT15M
0,0,2024-04-19T18:15:00+00:00,PT15M
0,0,2024-04-19T18:30:00+00:00,PT15M
0,0,2024-04-19T18:45:00+00:00,PT15M
0,0,2024-04-19T19:00:00+00:00,PT15M
0,0,2024-04-19T19:15:00+00:00,PT15M
0,0,2024-04-19T19:30:00+00:00,PT15M
0,0,2024-04-19T19:45:00+00:00,PT15M
0,0,2024-04-19T20:00:00+00:00,PT15M
0,0,2024-04-19T20:15:00+00:00,PT15M
0,0,2024-04-19T20:30:00+00:00,PT15M
0,0,2024-04-19T20:45:00+00:00,PT15M
0,0,2024-04-19T21:00:00+00:00,PT15M
0,0,2024-04-19T21:15:00+00:00,PT15M
0,0,2024-04-19T21:30:00+00:00,PT15M
0,0,2024-04-19T21:45:00+00:00,PT15M
0,0,2024-04-19T22:00:00+00:00,PT15M
0,0,2024-04-19T22:15:00+00:00,PT15M
0,0,2024-04-19T22:30:00+00:00,PT15M
0,0,2024-04-19T22:45:00+00:00,PT15M
0,0,2024-04-19T23:00:00+00:00,PT15M
0,0,2024-04-19T23:15:00+00:00,PT15M
0,0,2024-04-19T23:30:00+00:00,PT15M
0,0,2024-04-19T23:45:00+00:00,PT15M
0,0,2024-04-20T00:00:00+00:00,PT15M
0,0,2024-04-20T00:15:00+00:00,PT15M
0,0,2024-04-20T00:30:00+00:00,PT15M
0,0,2024-04-20T00:45:00+00:00,PT15M
0,0,2024-04-20T01:00:00+00:00,PT15M
0,0,2024-04-20T01:15:00+00:00,PT15M
0,0,2024-04-20T01:30:00+00:00,PT15M
0,0,2024-04-20T01:45:00+00:00,PT15M
0,0,2024-04-20T02:00:00+00:00,PT15M
0,0,2024-04-20T02:15:00+00:00,PT15M
0,0,2024-04-20T02:30:00+00:00,PT15M
0,0,2024-04-20T02:45:00+00:00,PT15M
0,0,2024-04-20T03:00:00+00:00,PT15M
0,0,2024-04-20T03:15:00+00:00,PT15M
0,0,2024-04-20T03:30:00+00:00,PT15M
0,0,2024-04-20T03:45:00+00:00,PT15M
0,0,2024-04-20T04:00:00+00:00,PT15M
0,0,2024-04-20T04:15:00+00:00,PT15M
0,0,2024-04-20T04:30:00+00:00,PT15M
0,9,2024-04-20T04:45:00+00:00,PT15M
46,34,2024-04-20T05:00:00+00:00,PT15M
181,72,2024-04-20T05:15:00+00:00,PT15M
55,83,2024-04-20T05:30:00+00:00,PT15M
0,82,2024-04-20T05:45:00+00:00,PT15M
0,115,2024-04-20T06:00:00+00:00,PT15M
55,177,2024-04-20T06:15:00+00:00,PT15M
284,259,2024-04-20T06:30:00+00:00,PT15M
139,264,2024-04-20T06:45:00+00:00,PT15M
0,209,2024-04-20T07:00:00+00:00,PT15M
0,154,2024-04-20T07:15:00+00:00,PT15M
0,143,2024-04-20T07:30:00+00:00,PT15M
0,151,2024-04-20T07:45:00+00:00,PT15M
0,208,2024-04-20T08:00:00+00:00,PT15M
0,180,2024-04-20T08:15:00+00:00,PT15M
0,265,2024-04-20T08:30:00+00:00,PT15M
0,273,2024-04-20T08:45:00+00:00,PT15M
114,451,2024-04-20T09:00:00+00:00,PT15M
679,721,2024-04-20T09:15:00+00:00,PT15M
715,754,2024-04-20T09:30:00+00:00,PT15M
434,681,2024-04-20T09:45:00+00:00,PT15M
428,694,2024-04-20T10:00:00+00:00,PT15M
388,691,2024-04-20T10:15:00+00:00,PT15M
674,807,2024-04-20T10:30:00+00:00,PT15M
609,793,2024-04-20T10:45:00+00:00,PT15M
758,848,2024-04-20T11:00:00+00:00,PT15M
848,880,2024-04-20T11:15:00+00:00,PT15M
850,879,2024-04-20T11:30:00+00:00,PT15M
849,874,2024-04-20T11:45:00+00:00,PT15M
845,864,2024-04-20T12:00:00+00:00,PT15M
841,852,2024-04-20T12:15:00+00:00,PT15M
835,836,2024-04-20T12:30:00+00:00,PT15M
753,793,2024-04-20T12:45:00+00:00,PT15M
323,624,2024-04-20T13:00:00+00:00,PT15M
0,257,2024-04-20T13:15:00+00:00,PT15M
0,114,2024-04-20T13:30:00+00:00,PT15M
0,61,2024-04-20T13:45:00+00:00,PT15M
0,97,2024-04-20T14:00:00+00:00,PT15M
321,498,2024-04-20T14:15:00+00:00,PT15M
749,592,2024-04-20T14:30:00+00:00,PT15M
734,550,2024-04-20T14:45:00+00:00,PT15M
718,507,2024-04-20T15:00:00+00:00,PT15M
700,462,2024-04-20T15:15:00+00:00,PT15M
679,416,2024-04-20T15:30:00+00:00,PT15M
655,369,2024-04-20T15:45:00+00:00,PT15M
530,307,2024-04-20T16:00:00+00:00,PT15M
584,272,2024-04-20T16:15:00+00:00,PT15M
14,115,2024-04-20T16:30:00+00:00,PT15M
0,113,2024-04-20T16:45:00+00:00,PT15M
150,105,2024-04-20T17:00:00+00:00,PT15M
253,84,2024-04-20T17:15:00+00:00,PT15M
49,41,2024-04-20T17:30:00+00:00,PT15M
0,11,2024-04-20T17:45:00+00:00,PT15M
0,1,2024-04-20T18:00:00+00:00,PT15M
0,0,2024-04-20T18:15:00+00:00,PT15M
0,0,2024-04-20T18:30:00+00:00,PT15M
0,0,2024-04-20T18:45:00+00:00,PT15M
0,0,2024-04-20T19:00:00+00:00,PT15M
0,0,2024-04-20T19:15:00+00:00,PT15M
0,0,2024-04-20T19:30:00+00:00,PT15M
0,0,2024-04-20T19:45:00+00:00,PT15M
0,0,2024-04-20T20:00:00+00:00,PT15M
0,0,2024-04-20T20:15:00+00:00,PT15M
0,0,2024-04-20T20:30:00+00:00,PT15M
0,0,2024-04-20T20:45:00+00:00,PT15M
0,0,2024-04-20T21:00:00+00:00,PT15M
0,0,2024-04-20T21:15:00+00:00,PT15M
0,0,2024-04-20T21:30:00+00:00,PT15M
0,0,2024-04-20T21:45:00+00:00,PT15M
0,0,2024-04-20T22:00:00+00:00,PT15M
0,0,2024-04-20T22:15:00+00:00,PT15M
0,0,2024-04-20T22:30:00+00:00,PT15M
0,0,2024-04-20T22:45:00+00:00,PT15M
0,0,2024-04-20T23:00:00+00:00,PT15M
0,0,2024-04-20T23:15:00+00:00,PT15M
0,0,2024-04-20T23:30:00+00:00,PT15M
0,0,2024-04-20T23:45:00+00:00,PT15M
0,0,2024-04-21T00:00:00+00:00,PT15M
0,0,2024-04-21T00:15:00+00:00,PT15M
0,0,2024-04-21T00:30:00+00:00,PT15M
0,0,2024-04-21T00:45:00+00:00,PT15M
0,0,2024-04-21T01:00:00+00:00,PT15M
0,0,2024-04-21T01:15:00+00:00,PT15M
0,0,2024-04-21T01:30:00+00:00,PT15M
0,0,2024-04-21T01:45:00+00:00,PT15M
0,0,2024-04-21T02:00:00+00:00,PT15M
0,0,2024-04-21T02:15:00+00:00,PT15M
0,0,2024-04-21T02:30:00+00:00,PT15M
0,0,2024-04-21T02:45:00+00:00,PT15M
0,0,2024-04-21T03:00:00+00:00,PT15M
0,0,2024-04-21T03:15:00+00:00,PT15M
0,0,2024-04-21T03:30:00+00:00,PT15M
0,0,2024-04-21T03:45:00+00:00,PT15M
0,0,2024-04-21T04:00:00+00:00,PT15M
0,0,2024-04-21T04:15:00+00:00,PT15M
0,0,2024-04-21T04:30:00+00:00,PT15M
12,15,2024-04-21T04:45:00+00:00,PT15M
138,45,2024-04-21T05:00:00+00:00,PT15M
463,93,2024-04-21T05:15:00+00:00,PT15M
552,138,2024-04-21T05:30:00+00:00,PT15M
619,186,2024-04-21T05:45:00+00:00,PT15M
672,235,2024-04-21T06:00:00+00:00,PT15M
715,285,2024-04-21T06:15:00+00:00,PT15M
751,336,2024-04-21T06:30:00+00:00,PT15M
782,386,2024-04-21T06:45:00+00:00,PT15M
809,436,2024-04-21T07:00:00+00:00,PT15M
833,484,2024-04-21T07:15:00+00:00,PT15M
853,532,2024-04-21T07:30:00+00:00,PT15M
869,577,2024-04-21T07:45:00+00:00,PT15M
882,620,2024-04-21T08:00:00+00:00,PT15M
893,661,2024-04-21T08:15:00+00:00,PT15M
902,700,2024-04-21T08:30:00+00:00,PT15M
913,736,2024-04-21T08:45:00+00:00,PT15M
926,770,2024-04-21T09:00:00+00:00,PT15M
936,800,2024-04-21T09:15:00+00:00,PT15M
946,828,2024-04-21T09:30:00+00:00,PT15M
953,852,2024-04-21T09:45:00+00:00,PT15M
956,872,2024-04-21T10:00:00+00:00,PT15M
960,889,2024-04-21T10:15:00+00:00,PT15M
962,902,2024-04-21T10:30:00+00:00,PT15M
964,912,2024-04-21T10:45:00+00:00,PT15M
965,918,2024-04-21T11:00:00+00:00,PT15M
966,920,2024-04-21T11:15:00+00:00,PT15M
965,918,2024-04-21T11:30:00+00:00,PT15M
961,912,2024-04-21T11:45:00+00:00,PT15M
953,902,2024-04-21T12:00:00+00:00,PT15M
945,888,2024-04-21T12:15:00+00:00,PT15M
936,870,2024-04-21T12:30:00+00:00,PT15M
928,850,2024-04-21T12:45:00+00:00,PT15M
807,792,2024-04-21T13:00:00+00:00,PT15M
